customer_id,first_name,last_name,email,phone,birth_date,account_open_date,account_type,status,balance_amount,deposit_amount,withdrawal_amount,credit_score,transaction_count,region,country_code,state_code,zip_code,referral_source,last_login_date,audit_required_fields_missing,audit_has_missing_required,audit_missing_required_count,audit_source_dataset,audit_load_timestamp,audit_row_id
B000155,Thomas,Gonzalez,thomasgonzalez917@gmail.com,(581) 430-2385,1964-01-25,2021-09-13,Checking,Closed,,35362.4,4055.79,778,199,Midwest,US,CA,69233,Branch,2025-11-08,balance_amount,YES,1,dataset_B,2026-05-15 16:41:45,755
B000156,Barbara,Flores,barbaraflores86@gmail.com,(763) 452-7505,1956-10-10,2020-08-27,Checking,Active,72981.0,24458.59,16691.63,752,177,West,US,WA,20613,Referral,2023-04-26,,NO,0,dataset_B,2026-05-15 16:41:45,756
B000157,Patricia,Smith,patriciasmith829@yahoo.com,(706) 768-1560,1977-10-13,2002-06-24,IRA,Suspended,90.78,38805.69,9225.65,,139,Southwest,US,UT,55611,Referral,2023-10-27,,NO,0,dataset_B,2026-05-15 16:41:45,757
B000158,Paul,Allen,paulallen99@gmail.com,(249) 968-6137,1971-10-12,2004-05-07,Savings,Active,7089.46,12179.35,6660.95,541,394,Southeast,US,UT,20065,Social Media,2025-12-07,,NO,0,dataset_B,2026-05-15 16:41:45,758
B000159,Anthony,Anderson,anthonyanderson426@gmail.com,(690) 451-7232,1991-10-18,2013-09-26,CD,Inactive,23374.68,,2283.76,402,494,Northeast,US,NJ,24960,Mail,2025-01-17,,NO,0,dataset_B,2026-05-15 16:41:45,759
B000160,Paul,Hill,paulhill329@gmail.com,(999) 798-2318,1977-08-04,2016-04-19,Savings,Pending,17620.49,22938.89,18871.88,764,40,Southwest,US,WA,99699,Social Media,2025-10-23,,NO,0,dataset_B,2026-05-15 16:41:45,760
B000161,Barbara,Ramirez,barbararamirez247@icloud.com,(994) 651-9911,1952-07-04,2009-04-22,IRA,Pending,35114.73,5327.59,5288.98,443,335,Midwest,US,TX,59909,Online,2025-11-03,,NO,0,dataset_B,2026-05-15 16:41:45,761
B000162,Sandra,Wilson,sandrawilson745@yahoo.com,(299) 900-5885,1959-06-03,2022-12-09,CD,Pending,-414.73,47571.4,43912.29,327,198,West,US,OR,60790,Phone,2025-09-16,,NO,0,dataset_B,2026-05-15 16:41:45,762
B000163,Emily,Scott,emilyscott799@yahoo.com,(433) 611-4719,1957-01-24,2008-02-15,IRA,Active,-199.51,13915.2,13011.3,528,22,Northeast,US,MO,99861,Branch,2023-06-17,,NO,0,dataset_B,2026-05-15 16:41:45,763
B000164,William,Allen,williamallen161@outlook.com,(797) 991-7561,1993-07-02,2023-03-08,IRA,Closed,47721.33,25929.69,7386.32,358,476,Northeast,US,NY,26284,Online,2025-04-18,,NO,0,dataset_B,2026-05-15 16:41:45,764
B000165,Daniel,King,danielking756@gmail.com,(643) 278-9069,1978-11-02,2004-03-31,Checking,Inactive,55065.64,26726.86,9796.02,482,385,Southwest,US,RI,49988,Phone,2025-09-26,,NO,0,dataset_B,2026-05-15 16:41:45,765
B000166,Jennifer,Torres,jennifertorres860@yahoo.com,(601) 743-3731,1960-03-18,2000-07-31,CD,Closed,52318.35,34487.07,5922.83,499,61,Southeast,US,CA,71630,Phone,2024-05-11,,NO,0,dataset_B,2026-05-15 16:41:45,766
B000167,John,Martin,johnmartin706@icloud.com,(580) 728-6454,1980-08-29,2010-07-07,IRA,Pending,83396.78,12133.63,5846.34,523,78,Midwest,US,WY,54829,Online,2024-07-11,,NO,0,dataset_B,2026-05-15 16:41:45,767
B000168,Susan,Lee,susanlee572@gmail.com,(631) 383-2741,1966-07-05,2001-09-03,CD,Inactive,62749.7,42152.14,10884.02,557,48,Southeast,US,WY,16910,Phone,2025-08-21,,NO,0,dataset_B,2026-05-15 16:41:45,768
B000169,Nancy,Flores,nancyflores48@icloud.com,(338) 844-5547,1952-11-18,2007-11-20,CD,Inactive,42579.23,33080.09,30623.21,820,449,West,US,NM,35180,Mail,2025-06-09,,NO,0,dataset_B,2026-05-15 16:41:45,769
B000170,Donald,Anderson,donaldanderson724@outlook.com,(374) 952-5429,2005-04-30,2010-04-18,Savings,Inactive,97449.41,35317.36,,402,158,Southeast,US,ME,82449,Social Media,2023-11-15,,NO,0,dataset_B,2026-05-15 16:41:45,770
B000171,Mary,Hernandez,maryhernandez710@outlook.com,(621) 559-2488,1996-07-03,2015-01-02,Checking,Pending,24087.4,41839.2,12925.35,366,239,Midwest,US,SD,27594,Referral,2023-11-07,,NO,0,dataset_B,2026-05-15 16:41:45,771
B000172,Patricia,Allen,,(525) 592-6235,1966-05-04,2007-11-14,Savings,Inactive,38247.12,3804.66,1646.59,733,396,Midwest,US,IA,40371,Phone,2024-05-27,email,YES,1,dataset_B,2026-05-15 16:41:45,772
B000173,Paul,Gonzalez,paulgonzalez624@gmail.com,,1965-10-12,2012-02-13,Money Market,Pending,83495.35,39652.48,9442.44,679,490,Southwest,US,NV,90254,Referral,2025-05-11,,NO,0,dataset_B,2026-05-15 16:41:45,773
B000174,Betty,Jackson,bettyjackson180@outlook.com,(537) 551-1341,1968-04-27,2000-12-21,Savings,Pending,24533.48,28101.0,22676.4,578,471,Northeast,US,KS,84621,Mail,2025-05-14,,NO,0,dataset_B,2026-05-15 16:41:45,774
B000175,Christopher,Hill,christopherhill99@hotmail.com,(204) 238-6574,1999-05-22,2009-09-07,IRA,Suspended,40188.19,2240.08,971.38,564,209,Southwest,US,VT,94210,Online,2025-06-06,,NO,0,dataset_B,2026-05-15 16:41:45,775
B000176,Thomas,Flores,thomasflores451@gmail.com,(933) 658-2681,1993-06-02,2014-08-12,Checking,Pending,7619.75,48168.7,963.51,803,133,Southeast,US,IN,47235,Agent,2025-01-23,,NO,0,dataset_B,2026-05-15 16:41:45,776
B000177,Sandra,Torres,sandratorres530@outlook.com,(861) 543-7700,2001-09-24,2013-12-11,Money Market,Inactive,1373.98,48820.25,23025.04,471,410,Midwest,US,AZ,27046,,2024-10-24,,NO,0,dataset_B,2026-05-15 16:41:45,777
B000178,Sandra,Lopez,sandralopez774@hotmail.com,(974) 455-9475,2001-05-28,2018-07-04,CD,Inactive,87391.71,15042.73,284.99,322,435,Southwest,US,OK,85773,Mail,2023-06-22,,NO,0,dataset_B,2026-05-15 16:41:45,778
B000179,James,Jackson,jamesjackson659@icloud.com,,1984-09-29,2002-04-25,Savings,Closed,85895.27,7371.49,4635.69,820,193,Southeast,US,IA,23756,Phone,2023-11-05,,NO,0,dataset_B,2026-05-15 16:41:45,779
B000180,Mark,Clark,markclark91@hotmail.com,(657) 508-5586,1991-11-05,2007-06-10,Savings,Suspended,71263.47,37139.23,19987.69,821,465,West,US,NY,74998,Referral,2025-05-02,,NO,0,dataset_B,2026-05-15 16:41:45,780
B000181,Charles,Thomas,charlesthomas964@outlook.com,(967) 670-5157,1952-06-20,2020-11-21,Money Market,Active,83850.74,35643.11,34156.71,778,157,Midwest,US,IL,49065,Online,2025-08-22,,NO,0,dataset_B,2026-05-15 16:41:45,781
B000182,Jessica,Brown,jessicabrown637@icloud.com,(234) 618-7104,1995-06-02,2013-11-01,Savings,Pending,5347.98,1615.91,1057.93,551,92,Southeast,US,NE,66339,Online,2023-01-28,,NO,0,dataset_B,2026-05-15 16:41:45,782
B000183,Mary,Torres,marytorres755@gmail.com,,1995-10-01,2017-11-25,Checking,Pending,6549.03,36780.61,18477.93,758,141,Northeast,US,MD,50162,Mail,2023-10-07,,NO,0,dataset_B,2026-05-15 16:41:45,783
B000184,Anthony,Allen,anthonyallen499@gmail.com,(592) 760-3412,1951-03-06,2005-12-21,IRA,Pending,27706.75,23077.91,14281.17,468,354,Southeast,US,OR,34370,Mail,2024-08-08,,NO,0,dataset_B,2026-05-15 16:41:45,784
B000185,Donald,Thomas,donaldthomas639@icloud.com,(290) 744-7365,1977-08-30,2010-12-05,Checking,Closed,41944.27,45731.29,15529.62,606,423,Southeast,US,MA,89391,Referral,2023-04-02,,NO,0,dataset_B,2026-05-15 16:41:45,785
B000186,David,Anderson,davidanderson802@icloud.com,(898) 916-7656,1994-07-31,2009-02-20,Money Market,Active,47825.51,11283.02,1594.9,500,483,Midwest,US,OH,20293,Referral,2025-12-15,,NO,0,dataset_B,2026-05-15 16:41:45,786
B000187,David,Davis,daviddavis501@icloud.com,(735) 510-2244,1999-09-14,2023-04-10,Money Market,Pending,60032.9,17186.36,16197.53,525,390,Northeast,US,OK,15380,,2025-12-27,,NO,0,dataset_B,2026-05-15 16:41:45,787
B000188,Matthew,Gonzalez,matthewgonzalez266@yahoo.com,(822) 578-8590,1971-09-23,2004-07-22,Money Market,Inactive,70209.53,49101.48,4452.42,711,127,Midwest,US,MS,35660,,,,NO,0,dataset_B,2026-05-15 16:41:45,788
B000189,Lisa,Jackson,lisajackson11@hotmail.com,(958) 617-6907,1977-11-03,2014-06-05,CD,Inactive,43815.58,4397.54,4344.56,488,50,West,US,RI,44983,Referral,2025-03-05,,NO,0,dataset_B,2026-05-15 16:41:45,789
B000190,Michelle,Miller,michellemiller24@hotmail.com,,1961-11-17,2006-04-01,IRA,Inactive,97155.75,45885.9,5779.14,811,326,Southwest,US,SC,84511,Social Media,2023-10-27,,NO,0,dataset_B,2026-05-15 16:41:45,790
B000191,Karen,Young,karenyoung587@gmail.com,(848) 848-6762,1961-11-26,2002-03-16,Savings,Active,74448.41,556.12,257.65,647,376,Southeast,US,OK,70696,Online,2024-12-17,,NO,0,dataset_B,2026-05-15 16:41:45,791
B000192,Susan,Williams,susanwilliams340@icloud.com,(728) 609-1261,1953-10-12,2007-10-13,CD,Closed,88400.69,40142.09,10577.04,708,310,Northeast,US,VA,85965,Online,2023-06-20,,NO,0,dataset_B,2026-05-15 16:41:45,792
B000193,Donna,Allen,donnaallen339@hotmail.com,(842) 562-8068,1969-10-15,2023-10-24,CD,Suspended,38910.33,34390.53,31340.87,543,199,Northeast,US,NE,94823,Branch,,,NO,0,dataset_B,2026-05-15 16:41:45,793
B000194,Michael,Gonzalez,michaelgonzalez570@hotmail.com,(281) 971-1252,1951-07-01,2011-02-07,Money Market,Inactive,416.71,13972.11,7957.64,424,414,Northeast,US,MS,40586,Referral,2024-05-05,,NO,0,dataset_B,2026-05-15 16:41:45,794
B000195,Jennifer,Clark,jenniferclark486@yahoo.com,(603) 705-1128,1972-12-14,2018-02-14,CD,Closed,63780.27,41003.67,24315.22,847,446,West,US,HI,80322,Online,2023-08-15,,NO,0,dataset_B,2026-05-15 16:41:45,795
B000196,Sarah,White,sarahwhite215@gmail.com,(632) 696-7709,1995-01-27,2017-11-27,IRA,Inactive,43397.35,25497.66,7157.87,786,40,Southeast,US,CO,72596,Referral,2024-06-11,,NO,0,dataset_B,2026-05-15 16:41:45,796
B000197,Steven,Flores,stevenflores501@outlook.com,(851) 498-9627,1964-01-15,2005-05-25,IRA,Pending,53513.63,22867.7,5122.82,664,36,Southwest,US,MD,24626,Phone,2025-12-20,,NO,0,dataset_B,2026-05-15 16:41:45,797
B000198,James,Brown,jamesbrown580@yahoo.com,(396) 238-2406,1979-05-13,2006-12-18,Savings,Inactive,34771.72,25215.84,19967.93,471,210,West,US,SD,78144,Social Media,2023-04-11,,NO,0,dataset_B,2026-05-15 16:41:45,798
B000199,Steven,,stevenwilliams282@gmail.com,(649) 965-4965,1997-12-04,2021-10-19,Money Market,Closed,79260.2,9826.75,3390.72,,248,Southwest,US,SD,28059,Mail,2024-12-11,last_name,YES,1,dataset_B,2026-05-15 16:41:45,799
B000200,Lisa,Flores,lisaflores588@gmail.com,(655) 956-3515,1982-11-09,2003-01-11,Savings,Pending,10262.1,,15682.45,442,81,Southwest,US,KY,38513,Phone,2025-05-09,,NO,0,dataset_B,2026-05-15 16:41:45,800
B000201,Charles,Sanchez,charlessanchez3@hotmail.com,(882) 776-2639,1955-10-21,2016-08-11,Money Market,Closed,55898.46,38838.08,30322.93,402,141,Southeast,US,ND,98206,Social Media,2024-11-19,,NO,0,dataset_B,2026-05-15 16:41:45,801
B000202,Karen,Lewis,,(510) 942-5314,1968-11-11,2009-12-26,CD,Active,34725.75,39006.6,21987.13,302,136,Northeast,US,NY,63073,Agent,2023-08-19,email,YES,1,dataset_B,2026-05-15 16:41:45,802
B000203,Donna,Robinson,donnarobinson478@gmail.com,(673) 665-4747,2005-02-18,2003-03-21,IRA,Suspended,99407.99,33199.51,12127.2,644,53,Midwest,US,TN,93083,Mail,2025-03-16,,NO,0,dataset_B,2026-05-15 16:41:45,803
B000204,Betty,Robinson,bettyrobinson220@icloud.com,(557) 765-1289,2002-03-22,2013-09-07,IRA,Active,66351.73,7582.43,1178.19,843,134,Northeast,US,WY,35351,Mail,2024-03-13,,NO,0,dataset_B,2026-05-15 16:41:45,804
B000205,Lisa,Lewis,lisalewis2@outlook.com,(848) 933-2573,1994-03-15,2011-06-01,Money Market,Closed,1333.41,5088.1,2636.66,590,392,Northeast,US,NJ,13329,Branch,,,NO,0,dataset_B,2026-05-15 16:41:45,805
B000206,Daniel,Flores,danielflores695@gmail.com,(671) 786-5418,1993-10-11,2007-12-27,Checking,Suspended,65734.88,1965.68,1472.81,542,394,West,US,NV,68349,Mail,2024-12-23,,NO,0,dataset_B,2026-05-15 16:41:45,806
B000207,Dorothy,Thomas,dorothythomas377@outlook.com,(746) 751-4512,1957-08-29,2015-06-30,IRA,Active,70174.71,29717.32,17937.4,617,325,West,US,IA,66651,Mail,2024-05-04,,NO,0,dataset_B,2026-05-15 16:41:45,807
B000208,Andrew,Clark,andrewclark453@gmail.com,(883) 211-1844,1970-06-26,2019-08-08,Savings,Suspended,95044.75,13401.51,13057.22,725,373,West,US,KY,18953,Branch,2025-07-12,,NO,0,dataset_B,2026-05-15 16:41:45,808
B000209,Donna,Miller,donnamiller91@yahoo.com,(873) 370-6280,1983-11-17,2021-11-12,Savings,Closed,67058.02,47845.7,18866.25,626,135,Midwest,US,MO,58798,Agent,2025-06-02,,NO,0,dataset_B,2026-05-15 16:41:45,809
B000210,Karen,Jackson,karenjackson947@gmail.com,(912) 550-2398,1990-05-21,2000-10-26,Checking,Inactive,10492.23,4877.79,2633.4,521,487,West,US,MD,23070,Phone,2024-07-26,,NO,0,dataset_B,2026-05-15 16:41:45,810
B000211,Thomas,Harris,thomasharris687@yahoo.com,(531) 473-1977,1959-12-26,2024-04-19,Checking,Inactive,,47305.93,18680.77,,5,Southwest,US,NV,24209,Phone,2025-10-08,balance_amount,YES,1,dataset_B,2026-05-15 16:41:45,811
B000212,Joshua,White,joshuawhite3@hotmail.com,,1996-12-20,2002-03-19,IRA,Suspended,41817.31,24139.02,5459.96,465,152,Southwest,US,KY,90577,Mail,2023-12-08,,NO,0,dataset_B,2026-05-15 16:41:45,812
B000213,Margaret,Williams,margaretwilliams331@yahoo.com,(233) 778-8971,1970-03-08,2005-02-18,CD,Active,60727.22,1021.66,882.08,402,278,Southwest,US,NJ,11412,Mail,2023-08-30,,NO,0,dataset_B,2026-05-15 16:41:45,813
B000214,Robert,Hill,roberthill255@hotmail.com,(343) 378-2852,1952-01-04,2020-06-06,IRA,Active,72726.86,39047.94,23564.81,676,387,Midwest,US,IL,99449,Social Media,2023-06-19,,NO,0,dataset_B,2026-05-15 16:41:45,814
B000215,Mark,Thomas,markthomas907@outlook.com,(990) 906-6655,1964-08-13,2002-02-10,IRA,Inactive,85053.95,24000.9,8823.77,793,6,Midwest,US,WI,89023,Mail,2025-10-06,,NO,0,dataset_B,2026-05-15 16:41:45,815
B000216,Mary,Gonzalez,marygonzalez34@outlook.com,,1985-08-03,2010-05-26,IRA,Closed,40785.95,22595.06,12621.95,764,206,Southwest,US,AR,11230,Mail,2024-09-27,,NO,0,dataset_B,2026-05-15 16:41:45,816
B000217,Donna,Robinson,donnarobinson693@yahoo.com,(381) 470-7884,1990-06-24,2022-03-06,Money Market,Active,84197.23,31952.64,8975.69,344,358,Southwest,US,WA,38471,Social Media,2023-09-07,,NO,0,dataset_B,2026-05-15 16:41:45,817
B000218,Nancy,Jackson,nancyjackson167@hotmail.com,(793) 935-5897,1987-02-07,2002-04-19,IRA,Suspended,4672.17,29717.57,10759.46,659,236,West,US,NJ,29883,Branch,2024-06-03,,NO,0,dataset_B,2026-05-15 16:41:45,818
B000219,Karen,Johnson,karenjohnson777@yahoo.com,,1983-12-31,2008-02-29,CD,Active,57786.99,30442.75,12474.44,334,441,Southwest,US,NJ,67544,Phone,2023-03-25,,NO,0,dataset_B,2026-05-15 16:41:45,819
B000220,Andrew,Clark,andrewclark148@hotmail.com,,1971-05-21,2024-05-11,Savings,Active,21893.52,23421.79,15298.13,506,98,Southeast,US,AR,28756,Branch,2024-04-15,,NO,0,dataset_B,2026-05-15 16:41:45,820
B000221,Mary,Sanchez,marysanchez834@gmail.com,(432) 896-1037,1980-04-11,2015-04-19,CD,Closed,83369.11,47596.64,4300.07,548,427,Southwest,US,KY,43267,Phone,2024-11-19,,NO,0,dataset_B,2026-05-15 16:41:45,821
B000222,Nancy,Thomas,,(570) 558-6095,1997-06-30,2019-02-12,Money Market,Inactive,96165.58,31587.56,15151.65,734,326,West,US,MT,13593,Agent,2024-04-13,email,YES,1,dataset_B,2026-05-15 16:41:45,822
B000223,William,Hernandez,williamhernandez126@yahoo.com,(934) 533-7574,1968-09-26,2005-11-28,IRA,Pending,88715.23,45852.66,40604.73,378,80,West,US,MS,63568,Branch,2023-08-20,,NO,0,dataset_B,2026-05-15 16:41:45,823
B000224,Andrew,Sanchez,andrewsanchez318@outlook.com,,1953-09-16,2014-02-01,Savings,Active,11042.95,417.1,293.35,384,250,Midwest,US,LA,18758,Mail,2025-10-17,,NO,0,dataset_B,2026-05-15 16:41:45,824
B000225,Robert,Brown,,(564) 375-7647,2001-03-29,2007-08-30,CD,Active,40281.97,6580.4,2248.22,493,293,West,US,NY,28580,Branch,2024-03-18,email,YES,1,dataset_B,2026-05-15 16:41:45,825
B000226,James,Ramirez,jamesramirez51@gmail.com,(697) 277-5389,1997-08-09,2004-06-21,Checking,Active,86375.08,16778.65,9488.26,794,14,Midwest,US,CA,84902,,2023-11-13,,NO,0,dataset_B,2026-05-15 16:41:45,826
B000227,Daniel,,danielrodriguez244@yahoo.com,(402) 972-8808,1995-05-09,2004-08-16,Money Market,Closed,70355.71,48476.57,40832.68,754,307,Northeast,US,NJ,53810,Social Media,2024-11-09,last_name,YES,1,dataset_B,2026-05-15 16:41:45,827
B000228,Lisa,Lopez,lisalopez307@icloud.com,(815) 281-9472,1971-01-05,2013-06-22,CD,Suspended,80975.62,41336.29,17950.01,791,384,Southeast,US,SD,50070,Branch,2024-02-12,,NO,0,dataset_B,2026-05-15 16:41:45,828
B000229,Ashley,King,ashleyking508@yahoo.com,(970) 928-6036,1996-09-07,2007-11-01,Checking,Inactive,60161.93,43350.48,813.38,600,442,Northeast,US,SD,14007,,2023-01-20,,NO,0,dataset_B,2026-05-15 16:41:45,829
B000230,Daniel,Walker,danielwalker234@hotmail.com,(910) 341-3062,2003-04-13,2009-11-26,Savings,Active,41227.57,14399.19,13786.72,360,347,Southwest,US,KS,24251,Agent,2025-07-31,,NO,0,dataset_B,2026-05-15 16:41:45,830
B000231,Margaret,Martin,margaretmartin934@gmail.com,(211) 849-2077,1961-04-17,2009-02-10,Money Market,Suspended,25491.78,48000.08,27610.06,630,350,Southwest,US,NM,20802,Referral,2023-02-10,,NO,0,dataset_B,2026-05-15 16:41:45,831
B000232,David,Martin,davidmartin477@yahoo.com,(788) 238-1910,1990-01-09,2013-12-25,IRA,Suspended,39969.75,529.89,172.15,353,145,Southeast,US,DE,62501,Phone,2023-10-22,,NO,0,dataset_B,2026-05-15 16:41:45,832
B000233,Patricia,Ramirez,patriciaramirez454@outlook.com,(436) 900-7557,1974-11-13,2008-03-20,IRA,Suspended,81048.19,13381.97,6111.19,823,113,Southwest,US,IA,46337,Referral,2024-03-02,,NO,0,dataset_B,2026-05-15 16:41:45,833
B000234,Joseph,Ramirez,,(751) 583-4127,1991-02-23,2010-04-28,Checking,Suspended,84435.95,7626.35,1007.2,329,45,Midwest,US,MA,80034,Social Media,2024-06-30,email,YES,1,dataset_B,2026-05-15 16:41:45,834
B000235,Patricia,Moore,patriciamoore156@yahoo.com,(272) 280-3560,1983-05-26,2010-07-06,Checking,Suspended,89483.78,40890.98,3726.52,653,178,Southeast,US,WA,50640,Phone,2023-05-21,,NO,0,dataset_B,2026-05-15 16:41:45,835
B000236,Donald,Davis,donalddavis342@hotmail.com,(642) 436-3845,1961-10-17,2000-12-10,CD,Inactive,85761.31,15702.95,10514.93,673,366,Midwest,US,FL,11213,Social Media,2025-07-27,,NO,0,dataset_B,2026-05-15 16:41:45,836
B000237,Christopher,Williams,christopherwilliams297@yahoo.com,(867) 630-8297,1956-09-12,2009-05-09,Checking,Pending,5000.86,30355.67,1151.76,591,213,Northeast,US,WA,38383,Phone,2025-11-17,,NO,0,dataset_B,2026-05-15 16:41:45,837
B000238,Michael,Wright,michaelwright609@yahoo.com,(448) 768-9568,1995-07-08,2015-10-21,Money Market,Suspended,3345.62,39962.43,,690,204,West,US,WI,31012,Mail,,,NO,0,dataset_B,2026-05-15 16:41:45,838
B000239,Dorothy,Hernandez,dorothyhernandez844@gmail.com,(658) 358-4164,1981-07-21,2020-11-27,Checking,Pending,72262.25,49175.8,29685.49,832,299,West,US,MS,23531,Agent,2024-04-08,,NO,0,dataset_B,2026-05-15 16:41:45,839
B000240,Anthony,Robinson,anthonyrobinson914@gmail.com,(727) 940-7846,1956-02-19,2022-01-16,Money Market,Closed,25651.34,24040.3,14607.37,711,155,Northeast,US,NC,16398,Agent,2024-05-03,,NO,0,dataset_B,2026-05-15 16:41:45,840
B000241,Mary,Williams,marywilliams138@outlook.com,(989) 680-8812,1971-09-16,2004-06-16,IRA,Suspended,52690.23,48066.24,40358.78,589,344,Northeast,US,GA,44422,,2024-08-17,,NO,0,dataset_B,2026-05-15 16:41:45,841
B000242,Patricia,Perez,patriciaperez303@icloud.com,(763) 413-9126,1991-02-10,2021-06-15,Checking,Suspended,99251.51,25364.04,20127.75,838,343,Northeast,US,PA,20416,Referral,2023-11-19,,NO,0,dataset_B,2026-05-15 16:41:45,842
B000243,Joseph,Johnson,josephjohnson504@outlook.com,(477) 623-7348,2005-07-20,2016-02-11,CD,Inactive,10188.84,49579.49,38572.3,,127,Southeast,US,ME,15105,Referral,2025-08-16,,NO,0,dataset_B,2026-05-15 16:41:45,843
B000244,Michael,Lopez,michaellopez369@gmail.com,(728) 844-3719,1995-06-22,2018-08-07,IRA,Active,65759.16,25932.85,3295.8,600,248,Northeast,US,PA,82990,Mail,2025-05-02,,NO,0,dataset_B,2026-05-15 16:41:45,844
B000245,Donald,Sanchez,donaldsanchez627@outlook.com,(215) 348-3622,1973-04-14,2011-06-04,CD,Inactive,82827.34,40515.68,18697.56,607,115,Northeast,US,OH,14137,Agent,2025-02-18,,NO,0,dataset_B,2026-05-15 16:41:45,845
B000246,Linda,,,(294) 713-3033,2002-01-18,2014-02-22,IRA,Inactive,60230.42,12426.82,5085.14,516,496,Midwest,US,CO,46818,Online,2023-05-23,"last_name, email",YES,2,dataset_B,2026-05-15 16:41:45,846
B000247,Emily,Miller,emilymiller320@gmail.com,(851) 318-8289,1950-03-14,2001-09-23,Checking,Pending,94852.12,17090.3,13786.27,764,338,Southwest,US,ND,37876,,2024-06-21,,NO,0,dataset_B,2026-05-15 16:41:45,847
B000248,Matthew,Moore,matthewmoore323@hotmail.com,(475) 255-8454,1952-06-14,2020-04-03,IRA,Pending,12076.9,38228.52,141.83,552,362,West,US,ME,21660,Branch,2025-08-04,,NO,0,dataset_B,2026-05-15 16:41:45,848
B000249,Matthew,Johnson,matthewjohnson230@yahoo.com,(769) 246-6696,1985-07-31,2001-08-16,IRA,Pending,42376.04,40453.24,16464.62,629,19,Midwest,US,AK,18052,Referral,2025-03-12,,NO,0,dataset_B,2026-05-15 16:41:45,849
B000250,Lisa,Scott,lisascott388@icloud.com,(865) 452-7640,1952-04-10,,CD,Suspended,81539.01,29547.1,6557.2,617,414,Northeast,US,NH,79180,Online,2023-01-06,account_open_date,YES,1,dataset_B,2026-05-15 16:41:45,850
B000251,Sandra,Brown,sandrabrown38@outlook.com,(565) 542-7928,1970-05-29,2023-04-13,CD,Closed,61416.78,8511.06,4830.43,327,372,Southeast,US,AL,17261,Referral,2024-04-01,,NO,0,dataset_B,2026-05-15 16:41:45,851
B000252,Daniel,Wilson,danielwilson737@hotmail.com,(306) 665-4546,1977-03-23,2006-10-12,Savings,Inactive,71622.12,47862.24,39375.46,685,496,West,US,GA,72804,Agent,2025-07-17,,NO,0,dataset_B,2026-05-15 16:41:45,852
B000253,Jennifer,Thomas,jenniferthomas281@icloud.com,(234) 640-1096,2000-03-03,2010-09-04,Savings,Active,19676.2,6218.4,,492,189,Southwest,US,MD,62513,Branch,2025-12-31,,NO,0,dataset_B,2026-05-15 16:41:45,853
B000254,James,Miller,jamesmiller962@outlook.com,(436) 813-4888,1961-11-14,2004-10-06,CD,Suspended,66093.48,31419.61,4741.7,356,318,Southwest,US,AR,10929,Online,2023-08-16,,NO,0,dataset_B,2026-05-15 16:41:45,854
B000255,Patricia,Garcia,patriciagarcia838@outlook.com,(458) 989-9425,,2022-12-19,Savings,Pending,42125.31,20763.91,7796.18,352,351,West,US,MT,72661,Branch,2024-03-22,,NO,0,dataset_B,2026-05-15 16:41:45,855
B000256,Thomas,King,thomasking128@hotmail.com,(622) 571-6193,1956-04-19,2003-03-22,Savings,Active,67465.04,47196.78,24838.22,594,196,Southeast,US,AK,30387,Branch,2023-08-27,,NO,0,dataset_B,2026-05-15 16:41:45,856
B000257,Joshua,Thomas,joshuathomas434@icloud.com,(644) 480-1244,1963-03-22,2003-01-14,Savings,Inactive,18522.06,45653.04,41074.01,711,466,Southwest,US,RI,41509,Mail,2024-10-19,,NO,0,dataset_B,2026-05-15 16:41:45,857
B000258,Christopher,Lopez,christopherlopez929@icloud.com,(454) 964-8032,1998-08-21,2005-03-17,Savings,Inactive,41154.67,12863.15,7782.2,628,245,Midwest,US,MA,55576,Phone,2023-04-25,,NO,0,dataset_B,2026-05-15 16:41:45,858
B000259,David,Walker,davidwalker544@hotmail.com,(216) 930-5365,1971-12-02,2018-07-02,CD,Suspended,92871.67,2606.52,495.92,374,3,Midwest,US,MN,96231,Phone,2025-09-29,,NO,0,dataset_B,2026-05-15 16:41:45,859
B000260,Ashley,Torres,ashleytorres201@icloud.com,(777) 858-3392,1990-02-07,2003-04-19,Savings,Suspended,82973.12,48837.29,10666.94,451,201,Southwest,US,NV,23641,Online,2024-08-20,,NO,0,dataset_B,2026-05-15 16:41:45,860
B000261,Jessica,Wilson,jessicawilson32@gmail.com,(916) 349-3721,2000-02-12,2010-01-04,Checking,Suspended,54075.57,18074.69,3664.15,751,218,Midwest,US,OH,55735,Branch,,,NO,0,dataset_B,2026-05-15 16:41:45,861
B000262,Mark,Johnson,markjohnson564@outlook.com,(364) 701-8043,1968-12-10,2002-12-20,Money Market,Closed,13341.54,23498.01,457.84,,316,West,US,WY,43545,Agent,2025-05-29,,NO,0,dataset_B,2026-05-15 16:41:45,862
B000263,Patricia,Smith,patriciasmith215@hotmail.com,,1974-05-18,2012-04-26,Money Market,Inactive,578.9,22589.84,17338.16,330,57,Southwest,US,IA,26248,Mail,2025-05-23,,NO,0,dataset_B,2026-05-15 16:41:45,863
B000264,,Walker,emilywalker745@outlook.com,(219) 598-2631,1973-04-09,2001-05-16,Money Market,Closed,429.6,10317.07,7519.78,716,297,Southeast,US,ND,10470,Phone,2023-07-16,first_name,YES,1,dataset_B,2026-05-15 16:41:45,864
